,text,date,channel_FedRussianInsiders,channel_TechCryptoAnalyst,channel_Whalesguide,channel_binancekillers,channel_cryptoclubpump,channel_wallstreetqueenofficial,sentiment,sentiment_score,year,week,day
1416,"$BTC VIP Analysis February 15, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BULLISH -------------------- On the weekly timeframe level, the price action of $BTC has broken out its Horizontal Resistance level which is marked between the $48,788 - $47,370 level. The price action currently consolidating above its Horizontal Support level which has to be closed out above the level to show us further upward movements All the EMAs have turned into the support levels and showing strong support zones -------------------- MAIN INTEREST LEVELS SHORT $57,596 LONG $48,788 PREDICTED DAILY RANGE $43,870 - $61,840 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",2024-02-15,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,7,3
1417,"**$BTC**** DOMINANCE UPDATE VIP -------------------- **The price action of $BTC DOMINANCE is successfully filling out the FVG gap level which is marked between the 54.23% - 53.10% level which increases up its volume level thus the price of $BTC is increasing** -------------------- We told you first, Fed. Russian Insiders**",2024-02-15,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,7,3
1418,"$BTC VIP Analysis February 16, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BULLISH -------------------- On the H1 timeframe level, the price action of $BTC is consolidating in a compression level where the price action is testing out its Horizontal Support level of $51,858 - $51,630 level. The price action has left out the FVG gap level marked between the $51,032 - $49,911 level which can be filled out after the price action breaks down this level -------------------- MAIN INTEREST LEVELS SHORT $51,630 LONG $49,781 PREDICTED DAILY RANGE $43,870 - $61,840 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",2024-02-16,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,7,4
1419,"$BTC VIP Analysis February 17, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BEARISH -------------------- On the H1 timeframe level, the price action of $BTC is consolidating at its Horizontal Support level which is marked between the $51,858 - $51,630 level. The price action can break down this level and can show us the fulfillment of the FVG gap level -------------------- MAIN INTEREST LEVELS SHORT $51,630 LONG $49,781 PREDICTED DAILY RANGE $43,870 - $61,840 -------------------- {VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",2024-02-17,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,7,5
1420,"**$BTC**** DOMINANCE UPDATE VIP -------------------- **The price action of $BTC DOMINANCE has breakout its Resistance trendline level and bounced back from there and can squeeze out its Buy Side Liquidity level which is marked at 54.56% level. An increase in the volume of $BTC DOMINANCE will show the increase in the price of $BTC ** -------------------- We told you first, Fed. Russian Insiders**",2024-02-17,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,7,5
1421,"**$BTC**** UPDATE VIP **--------------------  **MICROSTRATEGY IS NOW ON ARKHAM.** Arkham : We have identified 98% of Microstrategys on-chain holdings, totaling 186K BTC. Arkham is the first to publicly identify these addresses. -------------------- We told you first, Fed. Russian Insiders",2024-02-18,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,7,6
1422,"$BTC VIP Analysis February 18, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BEARISH -------------------- The price action of $BTC as expected successfully broke down its Horizontal Support level which is marked between the $51,858 - $51,630 level also broke down its Support trendline level and headed into the territory of the FVG gap level which is marked between the $51,032 - $49,911 level. Currently, the price action is testing out its resistance trendline and its Horizontal Resistance region level -------------------- MAIN INTEREST LEVELS SHORT $51,630 LONG $49,781 PREDICTED DAILY RANGE $43,870 - $61,840 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",2024-02-18,1.0,0.0,0.0,0.0,0.0,0.0,neutral,0,2024,7,6
1423,"**$BTC**** DOMINANCE UPDATE VIP -------------------- **On the daily timeframe level, the price action of $BTC DOMINANCE is consolidating at its Horizontal Support level between the 53.80% - and 52.59% levels. The price action has to close above its Horizontal Support level to see the increase in the volume of the $BTC DOMINANCE level ** -------------------- We told you first, Fed. Russian Insiders**",2024-02-18,1.0,0.0,0.0,0.0,0.0,0.0,neutral,0,2024,7,6
1424,"$BTC VIP Analysis February 19, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BULLISH -------------------- On the H1 timeframe level the price action of $BTC after flipping out its Horizontal Resistance level into the support level has bounced back and currently consolidating above its level. Marked out the Buy Side Liquidity level at $52,610 & $52,882 level which can achieved again -------------------- MAIN INTEREST LEVELS SHORT $52,882 LONG $52,323 PREDICTED DAILY RANGE $43,870 - $61,840 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",2024-02-19,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,8,0
1425,"$BTC VIP Analysis February 20, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BULLISH -------------------- On the H1 timeframe level the price action of $BTC after getting rejected from its resistance trendline and then bounced back from its Horizontal Support level which is marked between the $51,858 - 51,630 level The price action can test out its Resistance trendline region again however it has played out the Main Interest levels -------------------- MAIN INTEREST LEVELS SHORT $51,630 LONG $51,858 PREDICTED DAILY RANGE $43,870 - $61,840 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",2024-02-20,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,8,1
1426,"**$BTC**** DOMINANCE UPDATE VIP -------------------- **On a daily timeframe level the price action of $BTC DOMINANCE has filled out its upper FVG gap level as well filled out its other FVG gap levels as well which it left out after getting rejected from its resistance trendline level A bounce back we can expect from its Horizontal Support level of 52.72% - ** -------------------- We told you first, Fed. Russian Insiders**",2024-02-20,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,8,1
1427,"$BTC VIP Analysis February 21, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BULLISH -------------------- As expected the price action of $BTC on the H1 timeframe level successfully filled out the FVG gap level took out the liquidities below the region level and bounced back impulsively from there. Currently, the price action is consolidating below its Horizontal Resistance level which has to be flipped out and close above the level to make the further upward movement -------------------- MAIN INTEREST LEVELS SHORT $52, 415 LONG $52,608 PREDICTED DAILY RANGE $43,870 - $61,840 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",2024-02-21,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,8,2
1428,"**$BTC**** DOMINANCE UPDATE VIP -------------------- **As expected the price action of $BTC is bouncing back from its Horizontal support level which is marked between the 52.72% - 52.31% level. The price action is trying to increase the volume of the DOMINANCE which can show us the increase in the price of $BTC as well ** -------------------- We told you first, Fed. Russian Insiders**",2024-02-21,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,8,2
1429,"$BTC VIP Analysis February 22, 2024 ------------------- BIAS: Mid-Term: BEARISH Short-Term: BULLISH -------------------- On a shorter timeframe level, the price action of $BTC as expected has filled out its FVG gap level and pumped up after filling it out. The price action of $BTC on the H4 timeframe level is consolidating in a compression level where the price action is trying to reject from its Horizontal Resistance level which is marked between the $51,858 - $51,630 level -------------------- MAIN INTEREST LEVELS SHORT $51,630 LONG $49,456 PREDICTED DAILY RANGE $43,870 - $61,840 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",2024-02-22,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,8,3
1430,"**$BTC**** DOMINANCE UPDATE VIP -------------------- **The price action of $BTC on daily timeframe level has filled out its FVG gap level as expected bouncing back from its Horizontal Support level which can show us the leg up level and then get rejected from there again if the price action closes below its resistance level ** -------------------- We told you first, Fed. Russian Insiders**",2024-02-22,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,8,3
1431,"$BTC VIP Analysis February 23, 2024 ------------------- BIAS: Mid-Term: BEARISH Short-Term: BEARISH -------------------- On the H4 timeframe level, the price action of $BTC is expected to play out the pattern level we have marked between the $51,334 - $49,903 level. After the rejection and breakdown level, the price action can fill out this FVG gap level too as it consolidating in a compression level -------------------- MAIN INTEREST LEVELS SHORT $51,042 LONG $49,456 PREDICTED DAILY RANGE $43,870 - $61,840 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",2024-02-22,1.0,0.0,0.0,0.0,0.0,0.0,negative,-1,2024,8,3
1432,"**$BTC**** DOMINANCE UPDATE VIP -------------------- **On daily timeframe level the price action of $BTC is consolidating at its Horizontal Support level which is marked between the 53,01% - 52.70% level. Where the price action is trying to breakdown its support level and if the price action breaks down this support level we can see the further decrease in the volume of Dominance** -------------------- We told you first, Fed. Russian Insiders**",2024-02-23,1.0,0.0,0.0,0.0,0.0,0.0,neutral,0,2024,8,4
1433,"$BTC VIP Analysis February 24, 2024 ------------------- BIAS: Mid-Term: BEARISH Short-Term: BEARISH -------------------- As expected the price action of $BTC on H4 timeframe level is playing out the pattern level we have marked. Its breaking down the Horizontal Support level which the price action can show the further downwards level -------------------- MAIN INTEREST LEVELS SHORT $51,042 LONG $49,456 PREDICTED DAILY RANGE $43,870 - $61,840 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",2024-02-24,1.0,0.0,0.0,0.0,0.0,0.0,negative,-1,2024,8,5
1434,"$BTC VIP Analysis February 25, 2024 ------------------- BIAS: Mid-Term: BEARISH Short-Term: BEARISH -------------------- On the H4 timeframe level, the price action of $BTC as expected broke out it Broke down its support level and went towards a downward level. Currently, the price action is respecting its Horizontal Resistance level which is marked between $51,858 - $51,630 -------------------- MAIN INTEREST LEVELS SHORT $51,630 LONG $$51,858 PREDICTED DAILY RANGE $49,456 - $61,840 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT} -------------------- Yours truly, Federal Russian Insiders",2024-02-24,1.0,0.0,0.0,0.0,0.0,0.0,negative,-1,2024,8,5
1435,"**$BTC**** UPDATE VIP -------------------- **BREAKING NEWS  GRAYSCALE EXPERIENCES THE MINIMUM OUTFLOW, JUST $44M, FOLLOWING THE APPROVAL OF #BITCOIN ETF. CONTRASTINGLY, A ROBUST NET INFLOW OF $232M WAS OBSERVED YESTERDAY! SELLERS SHOW SIGNS OF FATIGUE! ANTICIPATE THE UPCOMING BITCOIN BULL RUN** -------------------- We told you first, Fed. Russian Insiders**",2024-02-25,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,8,6
1436,"**$BTC**** UPDATE VIP **--------------------  **The 9 New ****#Bitcoin**** ETFs now hold 292,362 ****$BTC** 1. BlackRock - 129,127 2. Fidelity - 93,465 3. ARK - 30,721 4. BitWise - 23,276 -------------------- We told you first, Fed. Russian Insiders",2024-02-25,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,8,6
1437,"$BTC VIP Analysis February 25, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BEARISH -------------------- On the H3 timeframe level the price action of $BTC after getting out rejected from its Horizontal Resistance level which is marked between the $51,858 - $51,630 level. The price action left out the FVG gap below the level and respected its Horizontal Resistance level again which can show us the rejection level from there -------------------- MAIN INTEREST LEVELS SHORT $51,630 LONG $49,456 PREDICTED DAILY RANGE $49,456 - $61,840 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",2024-02-25,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,8,6
1438,"**$BTC**** DOMINANCE UPDATE VIP -------------------- **On a daily timeframe level, the price action of $BTC DOMINANCE has broken down its Horizontal Support level which is marked between the 53.01% - 52.70% level and took out the Sell Side Liquidity level The price action can grab its further Downside liquidities level as there is an imbalance level too ** -------------------- We told you first, Fed. Russian Insiders**",2024-02-26,1.0,0.0,0.0,0.0,0.0,0.0,negative,-1,2024,9,0
1439,"$BTC VIP Analysis February 26, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BULLISH -------------------- As expected the price action of $BTC has shown us the rejection level from its Horizontal Resistance level and the price action then pumped up impulsively from its Horizontal Support level. Where whereas the price action is playing out weekly Bullish pattern level which we marked. The price action is heading toward its Horizontal Resistance level which is marked between the $59,486 - $57,596 level -------------------- MAIN INTEREST LEVELS SHORT $51,630 LONG $49,456 PREDICTED DAILY RANGE $49,456 - $61,840 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",2024-02-26,1.0,0.0,0.0,0.0,0.0,0.0,positive,1,2024,9,0
