,text,channel_FedRussianInsiders,channel_TechCryptoAnalyst,channel_Whalesguide,channel_binancekillers,channel_cryptoclubpump,channel_wallstreetqueenofficial,year,week,day,sentiment,smoothed_sentiment,smoothed_sentiment_weibull,smoothed_sentiment_weibull_week
2024-07-30 06:00:00+00:00,"**July 30, 2024  MARKET ANALYSIS:** Market Cap: $2.39 Trillion 24h Volume: $79.96 Billion BTC Dominance: 54.9% ETH Dominance: 16.7% BK Health Standard: 5 (1 to 10) BK Sentiment: 47% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. CVX: +17% 2. CVP: +10% 3. FOR: +8% **Top Losers** 1. QKC: -8.65% 2. IO: -8.36% 3. W: -8% **BINANCE FUTURES: Top Gainers** 1. XEMUSDT: +13% 2. ARPAUSDT: +8% **Top Losers** 1. IOUSDT: -8.15% 2. WUSDT: -8% **LARGEST VOLUME (24h)** 1. BTC/USDT ($40000m) 2. ETH/USDT ($17300m) ** DAILY OUTLOOK** CVX, CVP, and FOR are the top gainers in the market. BTC faced rejection at the $70K resistance level and is now trading just above the $66K support level. The market is currently experiencing indecision, with significant attention focused on the upcoming monthly candle close, which is expected to have a substantial impact on market direction.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,31,1,neutral,2.125,1.8480559869671094,6.587956612283922
2024-07-30 07:00:00+00:00,"**FLASH VIP SALE! **24 Hour Offer!!! -------------------- **The Bull Market is HERE! ** With $BTC reaching a new All Time High (as we told you), and the new alt-season about to start, its only a matter of time for the most profitable signals of the year, and our VIP members are ready to catch them. After being the Top #1 trading channel in crypto for the past 2 market cycles, we know how to win, F**king BIG! 1 Month Fee: $260 (was $750) 3 Month Fee: $420 (was $1,300) **LIFETIME: $550 or 0.009 BTC (was $2,200)** **INCLUDED:** VIP Trading Signals (Futures/Spot) -------------------- **Step 1) Payment** **USDT TRC20** `TJgiW25zPUEDyGNL2nng127XSxeKwmfrr4` **BTC** `1ETX8eU2QjWQaKgiaMYnmsf3UjDeF3Scof` **Step 2) Send payment screenshot to ****t.me/dmitrifri** -------------------- Yours truly, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,31,1,positive,3.9166666666666665,1.7563469841382662,6.566531609894496
2024-07-30 07:00:00+00:00,"$BTC VIP Analysis JULY 30th, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BEARISH -------------------- As expected, the price action of $BTC on the H4 timeframe has successfully filled the FVG gap level between $66,907 to $66,109. The price is currently respecting its horizontal support level, which could indicate a potential short-term bounce back in the price action . ------------------- MAIN INTEREST LEVELS SHORT $66,109 LONG $66,634 PREDICTED DAILY RANGE $64,047 to $66,893 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] ------------------- Yours truly, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,31,1,positive,3.9166666666666665,1.7563469841382662,6.566531609894496
2024-07-30 15:00:00+00:00,"VIP MARKET UPDATE: $BTC  Bitcoin is currently trading within an ascending triangle pattern on the daily timeframe. After being rejected at the horizontal resistance, it is now trading above the horizontal support. A breakout and subsequent retest of the triangle's upper boundary would serve as bullish confirmation. Until this occurs, further price movement is expected within the confines of the triangle.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,31,1,positive,4.083333333333334,1.1204735045146892,7.164885034507345
2024-07-30 15:00:00+00:00,"**$BTC**** DOMINANCE DOMINANCE** ** -------------------- **As expected, the price action of $BTC DOMINANCE on the H4 timeframe has successfully filled the FVG gap. Currently, $BTC DOMINANCE is respecting its horizontal support level, marked between 56.11% to 55.89%. This area could potentially lead to a short-term bounce back . **-------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,31,1,positive,4.083333333333334,1.1204735045146892,7.164885034507345
2024-07-30 22:00:00+00:00,"The US Government still owns 190,000 #Bitcoin",0.0,0.0,0.0,0.0,0.0,1.0,2024,31,1,neutral,2.458333333333333,1.4174738266072984,7.946104233000311
2024-07-31 02:00:00+00:00,"**$BTC** **UPDATE VIP **--------------------  **BREAKING: The proposed ""****#Bitcoin******** Act of 2024"" draft bill shows that the U.S.  Strategic Bitcoin Reserve will be funded in part by revaluing the Federal Reserve's gold. ** -------------------- We told you first, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,31,2,positive,2.5,0.29728788785360816,8.010615172865462
2024-07-31 06:00:00+00:00,"**July 31, 2024  MARKET ANALYSIS:** Market Cap: $2.39 Trillion 24h Volume: $64.84 Billion BTC Dominance: 54.8% ETH Dominance: 16.7% BK Health Standard: 5.2 (1 to 10) BK Sentiment: 50% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. FOR: +13% 2. XRP: +9% 3. UMA: +8% **Top Losers** 1. ZEN: -12% 2. LISTA: -11% 3. FLUX: -9% **BINANCE FUTURES: Top Gainers** 1. BONDUSDT: +13% 2. XRPUSDT: +9% **Top Losers** 1. ZENUSDT: -12% 2. LISTAUSDT: -11% **LARGEST VOLUME (24h)** 1. BTC/USDT ($29000m) 2. ETH/USDT ($13700m) **DAILY OUTLOOK** FOR, XRP, and UMA are currently the top gainers in the market. BTC is regaining momentum after a period of downward liquidity hunting. The bearish momentum in Bitcoin Dominance could be a positive sign for altcoins. The upcoming monthly candle close is crucial to watch, as it may bring significant volatility to the market.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,31,2,positive,2.6666666666666665,1.0191826818484226,8.064307744884555
2024-07-31 17:00:00+00:00,"**$BTC**** DOMINANCE DOMINANCE** ** -------------------- **On the H2 timeframe, the price action has successfully filled out its FVG gap level marked between 56.50% and 55.83%. The price action is forming a double bottom pattern, and we can expect further upward movement if the price breaks out above the neckline and retests it . **-------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,31,2,positive,1.9166666666666667,0.15957022097330426,7.600133427930692
2024-07-31 18:00:00+00:00,"**$BTC** **UPDATE VIP **-------------------- ****** JUST IN : The ****#FOMC**** left interest rates unchanged at 5.25-5.50% as expected.** -------------------- We told you first, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,31,2,positive,2.791666666666667,0.46844594297647346,7.540514389617121
2024-07-31 20:00:00+00:00,"VIP MARKET UPDATE: $BTC  BTC is currently retesting above the ascending triangle on the monthly timeframe. A successful retest would confirm a bullish trend, while a monthly candle close inside the triangle would indicate a potential market correction.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,31,2,positive,3.458333333333333,1.6277928341914276,7.523379869592108
2024-08-01 07:00:00+00:00,"**August 1, 2024  MARKET ANALYSIS:** Market Cap: $2.31 Trillion 24h Volume: $77.65 Billion BTC Dominance: 55.1% ETH Dominance: 16.5% BK Health Standard: 4.9 (1 to 10) BK Sentiment: 45% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. DCR: +7% 2. BNX: +6% 3. GFT: +5% **Top Losers** 1. JTO: -13% 2. WIF: -12% 3. 1000SATS: -11% **BINANCE FUTURES: Top Gainers** 1. BNXUSDT: +5% 2. ACEUSDT: +4% **Top Losers** 1. 1000RATSUSDT: -16% 2. MYROUSDT: -13% **LARGEST VOLUME (24h)** 1. BTC/USDT ($36000m) 2. ETH/USDT ($18500m) **DAILY OUTLOOK** DCR, BNX, and GFT are currently the top gainers in the market. Bitcoin is trading above the crucial support level of $63,500. Bulls need to maintain this level, and some bullish candle closes would confirm a bullish trend. However, if BTC breaks below $63,500, a further correction is likely, with the next support level around $61,000.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,31,3,positive,2.416666666666667,0.2180261722515503,7.347398221771859
2024-08-01 14:00:00+00:00,There is an 87.5% chance we are going to see a rate cut in the next FOMC meeting. BULLISH FOR #BITCOIN ,0.0,0.0,0.0,0.0,0.0,1.0,2024,31,3,positive,2.25,0.6984249391702558,7.0083799511401415
2024-08-01 14:00:00+00:00,"VIP MARKET UPDATE: $BTC  Bitcoin is currently trading above the support/resistance (S/R) level. If it maintains this level, a bounce could be expected. However, if it breaks down and retests the S/R level, this may indicate a potential downward move toward the next lower horizontal support.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,31,3,neutral,2.25,0.6984249391702558,7.0083799511401415
2024-08-01 18:00:00+00:00,"**$BTC**** DOMINANCE -------------------- **The price action on the H4 timeframe successfully bounced back from its horizontal support level, marked between the 56.11% to 55.89% level, and filled the FVG gap as expected. After this leg up, we might anticipate another rejection from the resistance region level . **-------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,31,3,neutral,1.4583333333333335,1.1450005662978362,6.863702074551363
2024-08-01 19:00:00+00:00,"$BTC VIP Analysis AUGUST 1ST, 2024 ------------------- BIAS: Mid-Term: BEARISH Short-Term: BULLISH -------------------- The price action of $BTC on the H4 timeframe successfully filled out the Fair Value Gap (FVG) level, which was marked between $68,907 and $66,109. After filling this gap, the price moved towards its demand zone again, which is marked between $63,771 and $62,437.  This indicates a significant downward movement as the market reached this key support area. ------------------- MAIN INTEREST LEVELS SHORT $62,437 LONG $62,865 PREDICTED DAILY RANGE $60,271 to $63,985 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] ------------------- Yours truly, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,31,3,neutral,1.3333333333333333,1.055673987787528,6.802975903378523
2024-08-01 21:00:00+00:00,**Bitcoin mining difficulty has reached a new all-time high.**,0.0,0.0,0.0,0.0,0.0,1.0,2024,31,3,positive,2.125,0.7209110635788982,6.653111732703087
2024-08-01 22:00:00+00:00,**#Market**** Sentiment****** Bitcoin Fear and Greed Index is 52 - Neutral,0.0,0.0,0.0,0.0,0.0,1.0,2024,31,3,neutral,2.0,0.9146526402066135,6.633106881528071
2024-08-02 02:00:00+00:00,"**$BTC** **UPDATE VIP **--------------------  **BREAKING: Microstrategy is filing the paperwork to issue new equity to raise up to $2billion to buy more ****#Bitcoins**** ****** -------------------- We told you first, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,31,4,positive,2.5,1.0559959545444177,6.46247799783789
2024-08-02 04:00:00+00:00,"August is usually a bearish month for #Bitcoin. But once it does is a green month, it is always an extremely bullish month!",0.0,0.0,0.0,0.0,0.0,1.0,2024,31,4,positive,3.1666666666666665,1.4164320486702766,6.460921170600168
2024-08-02 07:00:00+00:00,"**August 2, 2024  MARKET ANALYSIS:** Market Cap: $2.28 Trillion 24h Volume: $82.85 Billion BTC Dominance: 55.4% ETH Dominance: 16.6% BK Health Standard: 5 (1 to 10) BK Sentiment: 47% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. AMB: +17% 2. FXS: +13% 3. AAVE: +11% **Top Losers** 1. OMNI: -10% 2. AR: -9.5% 3. TRB: -9% **BINANCE FUTURES: Top Gainers** 1. AMBUSDT: +% 2. FXSUSDT: +% **Top Losers** 1. OMNIUSDT: -10% 2. TRBUSDT: -9% **LARGEST VOLUME (24h)** 1. BTC/USDT ($38500m) 2. ETH/USDT ($18000m) **DAILY OUTLOOK** AMB, FXS, and AAVE are currently the top gainers in the market. BTC has cleared stops below the support/resistance (S/R) level and is now reclaiming this level. If it continues to hold above it, an upward move is expected. However, if BTC experiences another correction, the next support level is around $60K.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,31,4,positive,3.5416666666666665,2.121980947876973,6.594889486987464
2024-08-02 14:00:00+00:00,"**$BTC**** DOMINANCE -------------------- **The price action of $BTC on the H1 timeframe, after filling out its leg up level, showed a rejection from its resistance. It is now forming a Bearish Harmonic Shark pattern, suggesting that the price action will squeeze out its 56.73% Buy Side Liquidity level.  This indicates potential bearish pressure and a likelihood of further downward movement. **-------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,31,4,negative,1.083333333333333,1.026596628220057,7.003241505269895
2024-08-02 15:00:00+00:00,"VIP MARKET UPDATE: $BTC  BTC is once again breaking down the horizontal support, indicating a potential downward move toward the next lower-marked horizontal support. If the price successfully retests below the current horizontal support, it could confirm a bearish trend. The market is currently indecisive, and we need to observe further price action to confirm its next direction.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,31,4,negative,-0.04166666666666663,0.3428624174160672,6.94279862529392
2024-08-03 07:00:00+00:00,"**August 3, 2024  MARKET ANALYSIS:** Market Cap: $2.2 Trillion 24h Volume: $99.97 Billion BTC Dominance: 55.3% ETH Dominance: 16.3% BK Health Standard: 4.8 (1 to 10) BK Sentiment: 4.5% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. ELF: +19% 2. ZEC: +10% 3. BETA: +8% **Top Losers** 1. FLOW: -11% 2. CVP: -10% 3. ERN: -9% **BINANCE FUTURES: Top Gainers** 1. ZECUSDT: +10% 2. AMBUSDT: +5% **Top Losers** 1. FLOWUSDT: -12% 2. STORJUSDT: -10% ** LARGEST VOLUME (24h)** 1. BTC/USDT ($44000m) 2. ETH/USDT ($22200m) **DAILY OUTLOOK** In recent market movements, ELF, ZEC, and BETA have emerged as the top gainers. Meanwhile, Bitcoin continues its bearish trajectory after facing a rejection at the $70,000 resistance level. For the bulls, it is crucial to maintain support at the $60,000 level; failing to do so could lead to further market corrections.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,31,5,negative,-1.625,-0.007227976191833546,3.7288794010552095
2024-08-03 14:00:00+00:00,"**$BTC**** DOMINANCE -------------------- **The price action of $BTC DOMINANCE on the H1 timeframe successfully completed its Bearish Harmonic Shark pattern and reversed from its potential reversal zone, marked between the 0.886 to 1.13 levels.  Currently, the price action is respecting its horizontal support level, marked between the 56.52% to 56.49% levels. From here, we can expect a bounce back in the price action.  **-------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,31,5,positive,0.2500000000000001,-0.6974112492642932,1.8039162887558042
2024-08-03 21:00:00+00:00,Almost 94% of the total #Bitcoin supply has now been issued ,0.0,0.0,1.0,0.0,0.0,0.0,2024,31,5,neutral,0.29166666666666663,0.6739022140695833,0.7839793823710415
2024-08-03 22:00:00+00:00,"$259M from 97,000 traders liquidated last 24H! 85% of them were $BTC longs.",0.0,0.0,1.0,0.0,0.0,0.0,2024,31,5,negative,-0.7083333333333333,0.5141856767776484,0.6784817509275796
2024-08-04 02:00:00+00:00,"**$BTC** **UPDATE VIP **--------------------  **The Strategic ****#Bitcoin**** Reserve bill has been officially introduced **-------------------- We told you first, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,31,6,positive,0.45833333333333326,-0.9115845263511492,0.07928537363212984
2024-08-04 06:00:00+00:00,"**August 4, 2024  MARKET ANALYSIS:** Market Cap: $2.15 Trillion 24h Volume: $65 Billion BTC Dominance: 55.6% ETH Dominance: 16.3% BK Health Standard: 4.9 (1 to 10) BK Sentiment: 44% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. IRIS: +24% 2. GFT: +10% 3. AUDIO: +8% **Top Losers** 1. ACE: -19% 2. STORJ: -11% 3. AMB: -10% **BINANCE FUTURES: Top Gainers** 1. TRXUSDT: +3% 2. BONDUSDT: +2% **Top Losers** 1. ACEUSDT: -19% 2. STORJUSDT: -12% **LARGEST VOLUME (24h)** 1. BTC/USDT ($27300m) 2. ETH/USDT ($16000m) **DAILY OUTLOOK** IRIS, GFT, and AUDIO are currently the top gainers in the market. Meanwhile, BTC is attempting to hold above the $60K support level, though there remains a sense of indecision among traders. The weekly candle close will be crucial to monitor. Additionally, Bitcoin Dominance is at a resistance level; if it gets rejected, we might witness a resurgence in altcoin strength.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,31,6,neutral,0.45833333333333337,0.47630096002680583,-0.09519569218131319
